"Date","Time","Reach","Unit","Type","sizeClass","count","Lat","Long","Lngth_Yrd","Flow","Visibility (ft)","temp"
2022-08-10,1899-12-31 10:00:00,"KNF",153,"PL","Medium (150-300)",0,37.811345,-120.672233,87.5,253,"5",15.7777777777778
2022-08-10,1899-12-31 10:15:00,"KNF",155,"RN","Medium (150-300)",0,37.810338,-120.673323,44.9,253,"4",16
2022-08-10,1899-12-31 10:15:00,"KNF",155,"RN","Medium (150-300)",0,37.810338,-120.673323,44.9,253,"4",16
2022-08-10,1899-12-31 10:15:00,"KNF",155,"RN","Medium (150-300)",0,37.810338,-120.673323,44.9,253,"4",16
2022-08-10,1899-12-31 11:15:00,"KNF",166,"RF","Medium (150-300)",0,37.80891,-120.681253,22.3,253,"6",17
2022-08-10,1899-12-31 11:15:00,"KNF",166,"RF","Medium (150-300)",0,37.80891,-120.681253,22.3,253,"6",17
2022-08-10,1899-12-31 11:15:00,"KNF",166,"RF","Medium (150-300)",0,37.80891,-120.681253,22.3,253,"6",17
2022-08-10,1899-12-31 11:45:00,"KNF",173,"RN","Medium (150-300)",0,37.808191,-120.684176,52.6,253,"6",17.1111111111111
2022-08-10,1899-12-31 12:00:00,"KNF",180,"RF","Medium (150-300)",1,37.808462,-120.687028,33,253,"6",16.5
2022-08-10,1899-12-31 12:00:00,"KNF",183,"RN","Medium (150-300)",7,37.808491,-120.688851,98.4,253,"6",16.7222222222222
2022-08-10,1899-12-31 12:15:00,"KNF",186,"PL","Medium (150-300)",2,37.80853,-120.690237,63.6,253,"6",17.5
2022-08-10,1899-12-31 12:30:00,"KNF",190,"RN","Medium (150-300)",2,37.808288,-120.692542,107,253,"5",17.1111111111111
2022-08-10,1899-12-31 12:30:00,"KNF",190,"RN","Medium (150-300)",3,37.808288,-120.692542,107,253,"5",17.1111111111111
2022-08-10,1899-12-31 12:30:00,"KNF",190,"RN","Medium (150-300)",1,37.808288,-120.692542,107,253,"5",17.1111111111111
2022-08-10,1899-12-31 12:30:00,"KNF",190,"RN","Medium (150-300)",0,37.808288,-120.692542,107,253,"5",17.1111111111111
2022-08-11,1899-12-31 08:45:00,"KNF",195,"RN","Medium (150-300)",1,37.809387,-120.695154,83.1,255,"5",15.8888888888889
2022-08-11,1899-12-31 09:00:00,"KNF",199,"RN","Medium (150-300)",4,37.810542,-120.697664,29.8,255,"6",16.5
2022-08-11,1899-12-31 09:30:00,"KNF",216,"RN","Medium (150-300)",5,37.815196,-120.708248,74,255,"5",17.1111111111111
2022-08-11,1899-12-31 09:45:00,"KNF",218,"RN","Medium (150-300)",0,37.815219,-120.710205,95.9,255,"6",16.3888888888889
2022-08-11,1899-12-31 10:00:00,"KNF",221,"RF","Medium (150-300)",0,37.814929,-120.71163,34.2,255,"5",16.5
2022-08-11,1899-12-31 10:00:00,"KNF",221,"RF","Medium (150-300)",0,37.814929,-120.71163,34.2,255,"5",16.5
2022-08-11,1899-12-31 10:00:00,"KNF",221,"RF","Medium (150-300)",0,37.814929,-120.71163,34.2,255,"5",16.5
2022-08-11,1899-12-31 10:15:00,"KNF",224,"PL","Medium (150-300)",0,37.812963,-120.713235,72.4,255,"3",16.2777777777778
2022-08-11,1899-12-31 10:15:00,"KNF",224,"PL","Medium (150-300)",0,37.812963,-120.713235,72.4,255,"3",16.2777777777778
2022-08-11,1899-12-31 10:15:00,"KNF",224,"PL","Medium (150-300)",0,37.812963,-120.713235,72.4,255,"3",16.2777777777778
2022-08-11,1899-12-31 10:45:00,"KNF",225,"RN","Medium (150-300)",0,37.812765,-120.713175,24.7,255,"5",17.2777777777778
2022-08-11,1899-12-31 11:45:00,"KNF",236,"RN","Medium (150-300)",0,37.80822,-120.716149,52.1,255,"5",17.1111111111111
2022-08-11,1899-12-31 12:00:00,"KNF",240,"PL","Medium (150-300)",0,37.807048,-120.717475,59.6,255,"5",17.2777777777778
2022-08-11,1899-12-31 12:30:00,"KNF",260,"RN","Medium (150-300)",5,37.798054,-120.726108,52.9,255,"5",18.1111111111111
2022-08-11,1899-12-31 12:30:00,"KNF",260,"RN","Medium (150-300)",9,37.798054,-120.726108,52.9,255,"5",18.1111111111111
2022-08-11,1899-12-31 12:30:00,"KNF",260,"RN","Medium (150-300)",3,37.798054,-120.726108,52.9,255,"5",18.1111111111111
2022-08-11,1899-12-31 12:30:00,"KNF",260,"RN","Medium (150-300)",2,37.798054,-120.726108,52.9,255,"5",18.1111111111111
2022-08-15,1899-12-31 08:45:00,"HB-OBB",265,"RN","Medium (150-300)",8,37.795045,-120.727732,81.6,254,"5",16.2222222222222
2022-08-15,1899-12-31 09:00:00,"HB-OBB",269,"RN","Medium (150-300)",7,37.793159,-120.728837,105.4,254,"5",16.1111111111111
2022-08-15,1899-12-31 09:35:00,"HB-OBB",278,"RN","Medium (150-300)",1,37.788419,-120.73298,45.1,254,"5",16.2222222222222
2022-08-15,1899-12-31 09:35:00,"HB-OBB",278,"RN","Medium (150-300)",1,37.788419,-120.73298,45.1,254,"5",16.2222222222222
2022-08-15,1899-12-31 09:35:00,"HB-OBB",278,"RN","Medium (150-300)",0,37.788419,-120.73298,45.1,254,"5",16.2222222222222
2022-08-15,1899-12-31 09:35:00,"HB-OBB",278,"RN","Medium (150-300)",1,37.788419,-120.73298,45.1,254,"5",16.2222222222222
2022-08-15,1899-12-31 10:00:00,"HB-OBB",285,"PL","Medium (150-300)",0,37.787757,-120.737246,71.6,254,NA,16.5
2022-08-15,1899-12-31 10:20:00,"HB-OBB",287,"PL","Medium (150-300)",3,37.787006,-120.73923,106.9,254,"8",16.8888888888889
2022-08-15,1899-12-31 10:20:00,"HB-OBB",287,"PL","Medium (150-300)",2,37.787006,-120.73923,106.9,254,"8",16.8888888888889
2022-08-15,1899-12-31 10:20:00,"HB-OBB",287,"PL","Medium (150-300)",1,37.787006,-120.73923,106.9,254,"8",16.8888888888889
2022-08-15,1899-12-31 10:20:00,"HB-OBB",287,"PL","Medium (150-300)",0,37.787006,-120.73923,106.9,254,"8",16.8888888888889
2022-08-15,1899-12-31 10:55:00,"HB-OBB",289,"PL","Medium (150-300)",0,37.78735,-120.741607,92.4,254,"15",16.7777777777778
2022-08-15,1899-12-31 12:15:00,"HB-OBB",292,"RN","Medium (150-300)",9,37.787016,-120.743616,103.9,254,"10",17.2777777777778
2022-08-15,1899-12-31 12:25:00,"HB-OBB",293,"RF","Medium (150-300)",4,37.787008,-120.744181,54.4,254,"10",17.6111111111111
2022-08-15,1899-12-31 12:40:00,"HB-OBB",300,"RF","Medium (150-300)",0,37.786768,-120.748236,38.7,254,"10",17.3888888888889
2022-08-15,1899-12-31 12:50:00,"HB-OBB",307,"RN","Medium (150-300)",0,37.785764,-120.752502,85.5,254,"10",17.7222222222222
2022-08-15,1899-12-31 12:55:00,"HB-OBB",306,"PL","Medium (150-300)",1,37.78603,-120.75168,42.8,254,"10",17.7222222222222
2022-08-15,1899-12-31 13:30:00,"HB-OBB",310,"PL","Medium (150-300)",0,37.785335,-120.756244,136,254,"10",18.2222222222222
2022-08-15,1899-12-31 13:30:00,"HB-OBB",310,"PL","Medium (150-300)",0,37.785335,-120.756244,136,254,"10",18.2222222222222
2022-08-15,1899-12-31 13:30:00,"HB-OBB",310,"PL","Medium (150-300)",0,37.785335,-120.756244,136,254,"10",18.2222222222222
2022-08-15,1899-12-31 14:00:00,"HB-OBB",313,"RN","Medium (150-300)",3,37.785239,-120.758061,61.8,254,"8",18.2222222222222
2022-08-16,1899-12-31 08:15:00,"OBB-VO",325,"RN","Medium (150-300)",0,37.789796,-120.764363,95.1,255,"5",16.8888888888889
2022-08-16,1899-12-31 08:35:00,"OBB-VO",328,"RN","Medium (150-300)",3,37.790409,-120.765976,94.3,255,"8",17
2022-08-16,1899-12-31 09:00:00,"OBB-VO",334,"PL","Medium (150-300)",1,37.791242,-120.768937,38.9,255,"8",17.1111111111111
2022-08-16,1899-12-31 09:00:00,"OBB-VO",334,"PL","Medium (150-300)",0,37.791242,-120.768937,38.9,255,"8",17.1111111111111
2022-08-16,1899-12-31 09:00:00,"OBB-VO",334,"PL","Medium (150-300)",1,37.791242,-120.768937,38.9,255,"8",17.1111111111111
2022-08-16,1899-12-31 09:00:00,"OBB-VO",334,"PL","Medium (150-300)",0,37.791242,-120.768937,38.9,255,"8",17.1111111111111
2022-08-16,1899-12-31 09:40:00,"OBB-VO",345,"RN","Medium (150-300)",0,37.791088,-120.777878,100.9,255,"8",17.2222222222222
2022-08-16,1899-12-31 09:55:00,"OBB-VO",347,"RF","Medium (150-300)",1,37.790944,-120.778692,24.6,255,"6",17.2777777777778
2022-08-16,1899-12-31 10:05:00,"OBB-VO",350,"RN","Medium (150-300)",0,37.79041,-120.780852,40.3,255,"5",17.5
2022-08-16,1899-12-31 10:15:00,"OBB-VO",352,"RN","Medium (150-300)",5,37.789826,-120.781491,34.9,255,"5",17.6111111111111
2022-08-16,1899-12-31 10:15:00,"OBB-VO",352,"RN","Medium (150-300)",7,37.789826,-120.781491,34.9,255,"5",17.6111111111111
2022-08-16,1899-12-31 10:15:00,"OBB-VO",352,"RN","Medium (150-300)",3,37.789826,-120.781491,34.9,255,"5",17.6111111111111
2022-08-16,1899-12-31 10:15:00,"OBB-VO",352,"RN","Medium (150-300)",3,37.789826,-120.781491,34.9,255,"5",17.6111111111111
2022-08-16,1899-12-31 11:40:00,"OBB-VO",364,"RN","Medium (150-300)",4,37.785655,-120.785876,45.8,255,"8-10",18.2222222222222
2022-08-16,1899-12-31 11:50:00,"OBB-VO",366,"RN","Medium (150-300)",2,37.785732,-120.786778,66.7,255,"5",18.2777777777778
2022-08-16,1899-12-31 12:05:00,"OBB-VO",370,"RF","Medium (150-300)",3,37.786278,-120.788502,18.6,255,"4",18.2777777777778
2022-08-16,1899-12-31 12:20:00,"OBB-VO",375,"RF","Medium (150-300)",0,37.787911,-120.792673,34.3,255,"8-10",18.7222222222222
2022-08-16,1899-12-31 12:40:00,"OBB-VO",381,"PL","Medium (150-300)",0,37.787308,-120.796785,107,255,"4-6",18.8888888888889
2022-08-16,1899-12-31 12:55:00,"OBB-VO",384,"RN","Medium (150-300)",2,37.786526,-120.798233,45.1,255,"5",19.2222222222222
2022-08-16,1899-12-31 13:15:00,"OBB-VO",387,"RN","Medium (150-300)",0,37.785453,-120.800904,42.4,255,"5",19.2777777777778
2022-08-16,1899-12-31 13:35:00,"OBB-VO",397,"PL","Medium (150-300)",0,37.785214,-120.806734,115.8,255,"4-6",19.7777777777778
2022-08-17,1899-12-31 08:30:00,"OBB",402,"RN","Medium (150-300)",0,37.787657,-120.809452,53,253,"4-5",18.8888888888889
2022-08-17,1899-12-31 08:30:00,"OBB",402,"RN","Medium (150-300)",0,37.787657,-120.809452,53,253,"4-5",18.8888888888889
2022-08-17,1899-12-31 08:30:00,"OBB",402,"RN","Medium (150-300)",0,37.787657,-120.809452,53,253,"4-5",18.8888888888889
2022-08-17,1899-12-31 08:30:00,"OBB",402,"RN","Medium (150-300)",0,37.787657,-120.809452,53,253,"4-5",18.8888888888889
2022-08-17,1899-12-31 09:00:00,"OBB",407,"PL","Medium (150-300)",0,37.790211,-120.810072,47.4,253,"5",18.3888888888889
2022-08-17,1899-12-31 09:15:00,"OBB",422,"RN","Medium (150-300)",0,37.790656,-120.818972,70.8,253,"4-5",18.8888888888889
2022-08-17,1899-12-31 09:15:00,"OBB",422,"RN","Medium (150-300)",0,37.790656,-120.818972,70.8,253,"4-5",18.8888888888889
2022-08-17,1899-12-31 09:15:00,"OBB",422,"RN","Medium (150-300)",0,37.790656,-120.818972,70.8,253,"4-5",18.8888888888889
2022-08-17,1899-12-31 10:00:00,"OBB",443,"RN","Medium (150-300)",0,37.786857,-120.829463,49.4,253,"4",18.6111111111111
2022-08-17,1899-12-31 10:15:00,"OBB",452,"RF","Medium (150-300)",0,37.783212,-120.834992,32.3,253,"4",18.7777777777778
2022-08-17,1899-12-31 10:15:00,"OBB",453,"RN","Medium (150-300)",0,37.782894,-120.835241,45.4,253,"5",18.7777777777778
2022-08-17,1899-12-31 10:30:00,"OBB",455,"RN","Medium (150-300)",0,37.782018,-120.83624,74.2,253,"5",18.7777777777778
2022-08-17,1899-12-31 10:45:00,"OBB",461,"RF","Medium (150-300)",0,37.780098,-120.840278,42.7,253,"3-4",18.8888888888889
2022-08-17,1899-12-31 10:45:00,"OBB",461,"RF","Medium (150-300)",0,37.780098,-120.840278,42.7,253,"3-4",18.8888888888889
2022-08-17,1899-12-31 10:45:00,"OBB",461,"RF","Medium (150-300)",0,37.780098,-120.840278,42.7,253,"3-4",18.8888888888889
2022-08-17,1899-12-31 10:45:00,"OBB",461,"RF","Medium (150-300)",0,37.780098,-120.840278,42.7,253,"3-4",18.8888888888889
2022-08-17,1899-12-31 11:45:00,"OBB",465,"RN","Medium (150-300)",1,37.780099,-120.843047,82,253,"5",19.2222222222222
2022-08-17,1899-12-31 12:30:00,"OBB",475,"PL","Medium (150-300)",1,37.778168,-120.851198,65.2,253,"5",19.2777777777778
2022-08-17,1899-12-31 12:45:00,"OBB",478,"PL","Medium (150-300)",0,37.777667,-120.85287,53.5,253,"5",20.1111111111111
2022-08-17,1899-12-31 12:45:00,"OBB",479,"RN","Medium (150-300)",0,37.777381,-120.853332,56.5,253,"5",20.1111111111111
2022-08-18,1899-12-31 08:00:00,"OBB",481,"PL","Medium (150-300)",0,37.777029,-120.854276,53.7,253,"5",18.2222222222222
2022-08-18,1899-12-31 08:30:00,"OBB",486,"PL","Medium (150-300)",0,37.776037,-120.858363,48.3,253,"5",18.2777777777778
